@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {999}
@data
50.5689515376,708.402559268,867.33116889,939.771366549,753.251017504,350.165444604,996.879426074,427.265465026,650.445456879,754.772379754,333.450266446,244.295578031,48.8725853676,965.643611026,645.549147605,31.3867553982,455.087117215,91.4645192161,864.45190549,761.400017239,70.139069036,795.868318872,445.077707069,481.457331446,706.684837167,999
54.3321823271,132.804648671,838.339914173,198.374789563,756.073622961,28.4979340228,446.562353071,456.257426888,295.511645743,776.927198748,362.9252599,235.76525109,651.633072545,396.542668862,634.485821753,22.0662985112,451.299614902,67.5275346472,865.518175261,841.06801819,41.3524432414,549.478144374,507.586803629,504.19390443,814.10742652,999
69.2325776166,542.110625331,865.908318711,496.05775106,742.377065619,545.409756105,152.486439501,470.615235278,693.180645046,769.463084516,371.498212337,237.917576689,633.082856709,803.021288735,625.747091556,40.5102248197,475.042047426,43.7529796973,861.705544863,200.728077369,56.3857578846,935.696577462,322.419405383,324.277358411,362.063928786,999
72.3756561416,258.058643129,854.700368447,994.310059657,736.662004786,220.873846573,649.435897758,451.326722763,208.949955538,770.185537033,363.09231854,238.359059506,787.349194596,689.629409172,636.180330273,26.582042964,459.710131019,57.1886856781,855.868659905,288.00171478,61.6447492083,798.731458749,856.903870348,131.636435654,903.460644189,999
57.1652864195,38.9072710405,845.367336966,307.620352945,728.449323312,895.108294508,219.155905038,460.811727084,912.385096043,773.419212673,367.790891073,226.814215338,22.618955851,336.841954055,643.825111,42.4095186637,456.802467886,49.3916310774,853.393216016,342.476161233,55.1914666291,994.269460985,870.519715572,135.769684645,235.677697181,999
72.1160957815,805.563507724,838.816446058,71.4048765646,750.207877545,258.285193028,668.838403321,460.447538883,855.704807649,754.077843978,368.290000365,219.627961813,682.359140467,886.677224425,631.576631425,43.5176513231,459.200798876,71.3805722297,853.457275057,510.407431152,40.7331001627,841.281933869,319.302302825,492.38918113,391.775400955,999
51.109936682,877.489040336,848.242151863,505.441255045,748.922843012,210.239633387,252.950712917,452.672629045,34.7572130998,753.896753132,361.04366966,219.431010037,219.2803857,84.9781766901,632.255968067,37.0390089787,472.95268893,70.7274748429,857.256144832,648.369457762,42.1329478635,746.734082635,266.189337981,467.567687571,992.655652081,999
70.60378782,76.0628445614,853.175949636,699.772718663,758.610367156,273.559947832,85.8185630312,459.665542105,103.893284636,764.327126152,343.400866448,248.426338097,902.016104543,286.075675322,674.057004257,35.0863542125,480.008930005,47.8966558307,853.072545937,893.352209303,33.8673373293,955.790134597,80.0967574221,460.53446644,57.8299164624,999
61.1610574848,466.437466017,851.601064163,524.392998383,777.53441872,911.402148571,994.526704729,467.40550877,788.680095209,762.206478358,352.353427047,248.923649546,366.518391139,488.187210125,676.894042308,26.3343068599,471.962907923,42.3236206164,868.018167028,966.901614711,34.2470242605,860.695218458,467.788098792,226.460737766,303.448825325,999
51.8967517128,19.5520400227,831.75640861,639.78893953,761.045843831,804.617952786,361.879903177,447.594461478,937.85100132,779.381146766,369.847212034,239.598191689,462.670377264,95.820838846,628.972243466,40.6053884425,446.665559333,65.8974899294,872.174484621,388.512029903,25.1842915893,538.684862626,725.414639285,374.060962399,628.951751523,999
39.7748970329,958.757051549,837.662862612,267.035939709,747.827648358,655.916849507,499.111720601,462.985760074,474.600539716,769.578189859,368.312922117,240.567479001,799.740412476,521.87865591,638.69153942,35.6030300285,448.938160931,57.4745542521,879.567651135,225.191214707,39.5898826909,970.911237584,306.500800847,524.991692784,669.551681898,999
50.9063005425,645.471192439,845.331380813,302.454127757,757.704220055,413.402832489,842.307987388,461.592346564,157.387031384,778.879319322,350.666029547,232.146933705,653.772132202,693.894401878,643.670969827,47.8134873515,451.486957416,73.3618307181,876.282314754,446.927002416,33.8773265395,544.472577757,727.855757647,944.366179672,933.476742493,999
51.5034839735,969.093661922,848.340397755,595.663772999,736.903235435,884.331758607,198.440239339,453.044084641,409.426731267,780.505308381,358.091080619,237.03952217,909.970572504,804.927947156,630.501625437,34.042404113,453.686986712,51.1873438092,875.34561327,489.777036922,41.1128567577,961.658362972,40.7391026465,519.958908982,332.879899196,999
70.1031378318,259.546904718,853.823114019,879.232858666,725.430648565,474.121752814,450.166853319,473.554169013,608.963521721,777.297162888,357.499599503,233.244600848,997.62974344,113.807946741,635.16322559,44.2805686398,475.818059566,50.5198600217,870.219112898,783.743932506,63.736356281,405.616054962,883.425017167,979.980344537,259.918714846,999
72.499712357,39.1188117061,864.401941555,749.759561666,728.448876173,537.450412395,473.096826467,453.475621277,962.942610269,779.318459534,358.773001644,239.118303708,851.224175458,135.474902497,649.619508527,47.0768220303,479.78339507,57.1202774803,854.642768268,457.765456693,52.5480521905,932.512923047,641.469327643,714.961731419,509.014517449,999
60.319958503,582.514460487,867.062278669,649.217282041,728.505927587,232.817979652,943.225060487,454.358563795,886.305398935,779.480488827,377.407252077,232.347384921,669.895416785,946.865174125,638.447736385,28.8183223063,478.422074133,46.4580841678,861.08242159,177.521842019,67.1767154016,964.926223477,387.957593,515.258620713,735.22023509,999
57.3105360414,635.866106895,851.803422578,999.735502959,738.950271915,171.899873702,147.65298442,465.616806029,718.034284473,783.075277471,357.70974066,244.145487887,791.701506005,550.286575028,652.561607978,24.6015624003,471.575472287,38.883794098,867.668679625,357.502449913,65.6826420425,869.042936753,737.900624002,461.788462079,755.032013378,999
52.1403353277,326.887695941,867.408299003,256.525747669,758.164982223,690.273122265,600.610909023,451.289035032,121.98068743,733.956928334,346.007510702,251.898074579,435.636409054,160.933274023,635.714932341,33.3527613655,449.558780657,58.1803055907,858.210140474,156.836360265,66.8022352199,622.753792659,365.986533356,814.502437437,871.188253701,999
69.9813818874,13.4661763253,862.753217488,557.297909901,778.998271638,504.077565763,405.173329868,446.933458901,319.13206259,767.474770238,333.292566822,228.028072106,178.511995461,761.5393849,663.731370293,39.2937150467,480.384583874,63.6161876919,859.297516897,536.277114207,25.3493217035,293.646919353,991.351810999,526.131941488,704.871802257,999
60.9050072926,227.546839151,858.404201673,307.748457916,783.219392017,478.921253389,433.372609152,459.367996504,655.5527009,762.544318701,328.560586435,239.76595311,715.503361523,466.538433668,656.20129755,31.9361601722,483.044836431,60.6182881888,854.127957095,59.4319441246,32.5703631024,749.026078364,281.728053957,80.5856544953,376.642748657,999
47.9290331308,742.317872693,845.691923461,781.365987928,775.089767393,903.466480457,33.671229459,434.113006983,886.522706642,786.187044111,339.964416276,241.400901457,444.034181975,417.625301807,648.295006443,24.7738076503,478.853736545,45.6868437296,871.294080111,470.145540782,38.7992894737,321.834578633,496.404486587,359.143515703,645.182008038,999
45.9477433571,841.740644697,848.702386746,792.86422648,763.212606408,696.746750351,251.817509237,457.4510099,551.224396136,793.144129325,341.99355948,219.819632147,976.590054283,306.894868341,667.661878251,36.42921054,483.17608578,56.3436303699,874.136844444,725.846865787,56.3073748178,519.128377482,370.434176853,339.193876596,971.205953325,999
49.2962628213,120.686513627,859.869612033,33.0671412769,776.937099897,869.385000732,907.234466773,452.414786737,330.497549838,789.206078961,361.3010197,226.252746793,431.457177146,597.748515265,667.804306982,24.458203202,478.336226374,69.0555280709,882.944581808,48.8276183846,42.1174525356,140.643839275,706.409838002,507.273530296,836.915550937,999
45.1842484055,182.770239579,852.365606871,55.3984120408,776.453566607,135.369487146,59.0506966801,469.527928788,215.2178214,791.560378862,345.126083634,236.149037789,557.131885304,50.010428962,662.280818667,20.611189813,488.604419554,52.6337250332,879.069716569,752.683218466,42.7351486952,102.102541107,168.550561531,660.813661274,886.748069423,999
34.5651849901,970.59862033,855.458918454,324.499264035,765.185712719,313.065083594,983.509943421,450.140568989,250.672499366,776.817315116,353.040543836,232.16986021,966.75463677,438.978179737,660.376300457,32.3852388489,477.087995297,58.4427474672,880.598318609,500.398595827,57.3393469255,857.147867123,712.409103072,923.206891253,321.556194097,999
49.5196932444,92.5487051147,849.613173316,145.370980278,784.307281854,167.735344784,405.832953148,462.828037504,799.058855281,786.604112358,353.807557405,243.124312987,209.434068159,191.022734883,658.469640227,22.7713153443,486.284470598,56.2192726814,880.064265945,709.003366293,62.2919929562,30.2174478099,393.208874528,981.853045373,562.796516392,999
41.4130200658,20.5803428908,869.421600883,110.623240758,775.901481947,39.2280771972,373.604208986,435.635896357,247.460964225,779.224289916,353.100011601,246.345739745,583.976474496,470.389047618,676.324167089,36.5558238161,476.940689569,59.0361543172,866.705887776,953.261099421,47.3679890515,128.978944246,64.7654913059,606.050819153,909.703184873,999
24.9078780984,19.852546875,866.031572048,184.696976109,785.16857773,802.070362732,764.125169899,438.862860625,787.053296175,786.405009003,363.59664139,225.278811474,413.347701792,343.52764599,653.903071654,24.7990670378,473.910081577,47.9704389261,865.903935931,11.8023177449,45.6976885021,540.865437066,515.483167806,271.360955061,423.663031829,999
40.0689157363,215.656185832,848.732065151,959.281792361,756.607227549,661.985988693,884.965349946,451.116925068,649.424340952,753.530344803,354.589530205,245.809361118,401.376466747,592.780582254,637.672640175,40.6070531051,456.354505875,49.7852994755,844.936027788,900.721010869,59.0643650321,606.163647258,152.58371073,327.646993127,471.619759906,999
67.5158472075,736.890542734,848.914629589,348.650852194,749.635189135,291.385823154,130.246256473,463.363083819,92.4123215799,757.469952083,379.779906066,242.024991185,716.2831353,295.56653421,648.811173896,51.2875364628,451.640009626,58.5657454318,870.009852563,334.589032638,48.5688842892,973.985689006,354.96191504,56.3241110203,986.268343433,999
56.8156815123,147.350885169,852.776660677,770.088825382,773.14521498,296.863346815,70.5858889973,446.396143089,177.305234948,771.784624572,335.420060963,237.748716938,872.238234753,877.4769905,657.610126528,8.64076621897,453.949257921,65.4848526753,869.658900146,164.921984134,54.1213531122,784.832338645,348.376505847,144.62074789,610.750933733,999
45.2427960211,909.220625724,864.51730695,616.097010349,763.864807828,861.735462684,423.954173456,431.796561971,267.506800214,787.829132231,351.167291643,230.106960978,528.336435456,229.968996027,648.745520748,12.8296918364,490.102150774,49.1104869365,856.635742658,676.840162409,31.8318362964,739.279859813,955.309987228,764.536686595,721.195742566,999
48.9354017361,645.838955553,863.795287742,890.697155641,780.412961285,191.841844322,590.620468054,437.14902962,245.588339677,787.652098697,341.105014523,242.735942032,484.850392053,573.334071943,645.926493707,24.6590455397,482.144928695,50.9116352033,865.901104097,501.543034066,29.8676150636,418.750682917,32.8217548226,964.042294979,745.670566914,999
34.8687512907,603.205677488,864.723955343,151.589727168,762.269503019,768.824307533,429.18474328,437.332096696,419.60433653,746.126163343,341.958743088,241.586401163,168.384442908,865.433592249,650.951928979,46.1467345064,460.073721102,61.911780395,848.684819203,166.808364575,67.0788811154,578.342186195,948.436399543,260.094669119,800.902481857,999
57.4154423691,175.001687437,841.801205661,741.123120912,760.37860739,229.638130703,665.350331764,444.250220466,108.922796293,763.945710771,363.533057366,255.981568712,264.021818394,587.260463838,660.532154724,45.360302972,461.881240256,78.0194887138,866.119967095,713.306508462,38.3819370474,610.472426902,97.7500490275,140.259803695,895.196227402,999
47.0867037524,401.008448448,878.300254999,596.634648826,724.709133834,86.0135273542,805.787010262,437.881292468,228.00748977,750.536132608,336.56926037,229.099564151,605.094828923,74.7179998853,646.172969175,57.1641313242,457.096975216,31.5994504411,864.156490405,672.16666425,49.0471016212,445.464833817,548.01296893,984.379924662,506.190931771,999
47.5695421008,922.661718311,865.057341781,804.579793346,763.598751402,438.586244237,518.943301415,447.186123321,952.193444926,780.26359207,355.471094545,236.617464766,124.625621713,402.906728401,650.144175879,30.487987653,462.025917874,64.1350187378,875.367390103,982.336432065,38.7644530871,953.666094356,829.026508365,856.254232479,799.479929815,999
51.8115645172,701.4263314,855.811007702,836.211763641,776.756181153,905.081984996,32.4532380199,437.778139739,747.609248215,773.947060963,345.959943656,251.989135259,149.398605253,879.146619698,668.250195535,36.1104350695,475.853720309,57.0194011127,860.992934398,510.580899588,48.0777967407,145.565208852,37.2845339922,697.189207009,165.828772999,999
57.1612668508,994.610956509,846.999216761,562.866847367,744.637209841,381.887409059,629.02273856,448.980560924,765.08586073,741.458200481,367.989601409,226.67918027,828.938077002,38.2209010123,656.303546003,29.0176703351,456.403491471,52.8161144161,842.901312403,707.91909734,50.6334929267,825.190225312,128.28939117,540.556321286,391.370724504,999
557.850616859,748.341754207,749.417046574,58.8932438007,640.22683874,959.341996223,66.0473114796,647.098959234,837.075707305,559.362180173,843.882516126,148.692738527,684.232134047,853.581029397,42.7041843935,657.477996434,165.785130012,558.056855953,444.773970676,856.973867346,443.759748326,248.601285037,134.162490849,941.798512509,742.677405937,999
552.755938663,743.721764809,754.6402287,49.0710368716,641.107220611,966.557694723,65.8005085682,602.459759258,542.610603865,565.298068613,852.932428617,155.429815693,215.511903133,851.127544872,47.0271358102,662.475362057,90.0240376059,551.498211339,447.59484394,864.746919568,449.051575748,244.415345294,360.545982833,933.559666803,745.2861349,999
557.760640716,747.220594358,757.190751295,61.4217004467,638.900158201,960.225185042,66.290509443,788.350269452,668.204138805,554.671909594,863.496835529,151.291153248,152.347047371,837.809838152,50.5299298782,667.255365894,22.1113545847,558.738300159,441.70158467,858.113697196,445.382437224,231.068446041,584.808885873,931.93179864,741.674532774,999
