@relation db_C10D75
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute dim50 real
@attribute dim51 real
@attribute dim52 real
@attribute dim53 real
@attribute dim54 real
@attribute dim55 real
@attribute dim56 real
@attribute dim57 real
@attribute dim58 real
@attribute dim59 real
@attribute dim60 real
@attribute dim61 real
@attribute dim62 real
@attribute dim63 real
@attribute dim64 real
@attribute dim65 real
@attribute dim66 real
@attribute dim67 real
@attribute dim68 real
@attribute dim69 real
@attribute dim70 real
@attribute dim71 real
@attribute dim72 real
@attribute dim73 real
@attribute dim74 real
@attribute class {999}
@data
928.69106186,377.768282913,263.551020816,610.611833971,658.259032473,571.198495274,347.395977563,538.887699745,99.2641362347,567.133925463,902.402179382,264.698515127,656.556944138,768.449346481,879.481170773,867.614166021,511.169029343,811.774843679,32.9652083474,858.964054059,939.68143492,669.897781255,982.984093854,442.018513434,558.726075971,458.222661082,658.034280881,41.3775513272,236.980439962,68.0806322736,145.791476742,366.327047562,514.409702289,966.021018626,238.781499345,995.587250431,574.49913717,241.284514873,147.31840617,848.565383291,758.373412825,752.653200217,868.97017503,999.362499984,718.157193425,22.8679261575,376.745650061,478.625170891,573.18099563,200.634661024,956.590047003,424.366541363,228.166033375,838.672601841,35.4849169727,134.583463552,564.847090694,950.976184735,575.743231597,159.069002893,171.947257939,682.765480491,497.713280122,937.008887475,850.911025573,594.581438322,280.136666834,381.772236779,328.555990451,55.635519621,278.351269129,333.315135318,110.752115406,445.374654526,542.934802626,999
901.882832568,387.425203927,262.975983082,610.327588535,381.67253634,561.223999257,964.464512453,930.760535123,875.920348944,366.576783056,704.615274129,247.842113834,636.094827723,80.2094503498,883.135505523,893.537145607,542.744570823,568.414878935,435.878677461,846.686113517,744.443052558,639.68147276,118.253787476,459.205500481,567.091768092,455.283704406,678.425144177,79.045558845,274.365583494,50.4251515508,129.414600199,799.688247043,846.372935717,981.834938071,670.635924612,583.838645191,739.431562867,231.124200944,136.5152358,858.462110972,753.597372106,200.0125356,840.664788657,861.315404032,717.004270529,45.1352572613,386.124091842,465.274068513,141.55683369,902.208091723,623.92165005,967.561395395,237.048578565,819.966989564,23.1536886779,807.852870485,306.781109299,964.392754239,573.324972066,156.914770571,142.51067739,264.696510787,343.939801391,285.981395801,838.561201698,242.279828623,269.552361962,701.074056492,468.246567602,961.124269726,264.972522155,331.650574976,738.77376031,434.253359015,545.542447656,999
905.694263658,364.870704972,259.351035173,617.551830438,352.62637539,563.01126561,271.883627975,450.108771362,419.832476328,168.888706788,58.8318983509,260.392153625,659.963440093,265.277801997,755.284513612,888.452903296,539.038969439,365.165075398,537.818536657,858.502735996,400.57018918,83.1388944774,908.758507393,458.792791427,556.697320142,455.951490434,677.39066911,472.923486415,251.23920854,52.2169135709,148.227832223,760.498056036,957.616997569,987.29028485,363.8091082,751.784395133,568.119239954,224.172656166,753.854208967,856.184818427,744.44181111,161.129505365,852.64761202,684.709306798,717.953477302,51.4352293641,367.156926679,187.584778096,944.395665431,146.811918306,229.571404798,156.259263027,216.143889301,806.980782603,37.5384364454,887.182731291,253.875081163,959.92887048,568.626360917,162.471317301,148.084191045,118.834873629,396.170805836,527.64885648,833.040867005,275.009500793,256.896316254,412.91230482,598.962317964,481.019495459,278.661102942,345.302853473,879.517558655,443.986595796,562.336625418,999
924.129831624,367.30691193,256.565336235,626.322351658,500.274250257,547.897126963,719.157820859,389.76845416,888.798928025,831.360061089,6.1889682786,250.027272397,642.711927369,885.883928001,59.4872452069,890.013697923,539.679150151,459.534452579,61.4034430745,850.108864408,927.99503644,399.319541581,928.15178121,462.861630657,564.418899063,468.219557086,662.678238763,15.8843820958,250.18519537,72.2811523288,155.613938652,328.521877345,583.053991778,986.001945065,200.611953669,373.401475325,982.917333008,234.70948799,237.740181411,861.952683227,751.631096218,438.623806103,867.412505979,19.4485812339,712.929532739,47.3406540411,367.347771214,391.852132759,503.238136721,223.183801933,67.4745176398,304.048116076,220.300010728,813.227210775,19.3888086606,120.681183163,745.27880041,970.794697265,558.846020309,161.9548437,163.985594759,18.7783857878,274.834511416,922.325812722,821.615897523,693.515564699,262.712877707,233.048139432,88.8218252862,194.865308509,266.03398303,342.378177465,922.326277534,431.352180896,568.520130797,999
915.454029227,382.18901509,261.935667422,629.504384844,631.211459479,567.990727742,286.874094377,778.71711303,50.923328511,799.824434645,609.89672535,252.324364939,648.825781209,188.721422936,71.2027590315,882.344983766,526.106022095,87.9795732275,411.410387283,846.437136456,738.453756012,949.612071817,466.360928926,440.827481795,561.226576866,468.936997348,679.091285735,746.275859662,265.269462638,68.4563677875,151.155636819,192.197268529,544.976173107,981.877016174,305.62333733,362.922710376,680.77931428,218.787345451,171.476388315,845.737986238,761.548190504,100.850598572,861.368723892,572.078574171,723.349633335,34.5883664255,364.805915842,552.876371963,514.076015017,768.196512503,982.275106502,185.602024748,225.069445718,820.209222839,16.3468662104,32.8079468605,758.856009786,968.540218218,559.147084802,161.294731631,164.098921456,420.764242192,914.076231829,452.390357414,830.348377209,572.428552433,251.831681387,234.455680716,717.21347066,575.238136031,269.043562368,328.380653014,119.899579782,443.367705263,561.137499772,999
916.317211459,351.396778343,236.039333778,631.192123917,933.624371927,573.045893413,354.758215188,868.416703413,916.839879279,631.152409716,722.912284811,233.116540586,657.437070855,752.893308479,782.433680905,844.548088238,543.99795779,4.15359092777,437.57564884,841.505714087,211.363398925,96.3422312469,48.7394476462,438.806664054,563.007204305,465.718926965,685.97525241,643.66893948,219.222690036,98.4184534246,138.277081874,615.025037615,248.825430912,956.597568778,628.416086524,856.495642277,590.799442818,234.791880024,614.748683767,851.13991133,768.607139318,234.394652392,864.198575128,126.250281193,718.958883177,55.1265334687,374.430700988,873.326125112,58.131654526,46.0085372613,987.687675906,611.07196188,229.806179835,824.350282928,28.1206671482,650.401447592,512.581699316,983.577151775,545.704085445,144.249343399,152.76952933,76.6976891594,975.339699221,615.441745779,855.218792842,347.037417543,268.823467906,34.7874721616,43.0314572029,831.913006552,251.71777519,350.518466992,646.731649972,450.411900684,557.747024406,999
910.920899677,353.926746222,212.479822987,640.417729935,294.163799459,574.778356954,256.928265903,489.867774957,858.395038654,295.979065529,283.502997556,233.508612599,662.727387877,907.5701411,665.157205311,820.55555596,538.222638516,190.903854598,870.643773611,845.053279137,344.3468319,935.751600095,291.503378016,433.444111816,566.244312541,472.892468448,672.572327763,959.44436114,236.598883428,87.5041716781,145.558081595,285.02780463,51.3666560835,952.192022955,656.609684253,922.914639361,510.99452858,220.327831011,927.419848053,843.535441102,744.865275965,649.334392331,839.712851034,357.469181338,742.836334323,66.7825096936,376.169031216,605.004795005,59.4337040085,384.257769745,529.438589141,91.3030476168,228.192094654,833.276685887,34.6199798534,604.442900813,864.85021935,964.963128733,553.564477023,148.675529688,148.342777328,290.598880809,508.653954986,703.041058989,851.544372,425.658357677,282.673200898,191.752950785,293.038875608,552.839941332,258.089271964,351.461351172,688.514926197,465.898241789,563.729972809,999
900.584213417,344.980569728,235.357972788,636.928897991,250.515284145,571.619356568,101.198465567,708.459980918,933.457087278,457.891650863,20.5241030961,217.492542823,655.959065153,239.601329257,553.514535011,821.646896158,535.598402204,54.3126643915,587.809816049,845.993491266,722.019501457,136.850853277,33.6260183495,424.810196099,556.805770142,464.36023369,689.707324388,595.727481963,222.949105382,94.9570516346,143.319882929,404.189321831,279.301473672,969.816269168,851.527876818,903.610007864,411.04118364,224.701430729,914.617879846,848.81492123,748.230756601,828.578263224,839.994000824,660.370260236,736.094466787,65.3628848664,372.994083627,510.006054289,12.2214327833,351.305003127,434.677730633,719.720675429,223.261625405,820.214890927,19.5698071883,963.724486976,638.517501079,987.686057575,540.127363715,159.514823151,130.528748539,628.15645574,169.626083375,600.87634898,858.699215799,254.98909594,276.924556409,626.468202136,424.357730297,882.318338752,260.374723683,354.904770777,0.9566381344,450.017705124,564.206256475,999
899.861890806,360.312886923,217.03206328,636.996558946,561.757611097,565.297400975,368.866874494,951.320999632,97.344394689,587.770876126,193.558696586,215.285374472,658.271500995,711.989845008,687.706848661,828.159844273,530.344217107,63.2530038877,633.146820091,855.616650127,777.902781335,392.905429769,360.750547911,443.265305297,553.560597647,480.874688361,695.8492897,337.337658526,225.403941366,80.170999271,145.666558382,718.455818048,805.310460215,969.384882651,329.891291637,726.912353094,726.040733596,238.164042753,244.444590042,858.854264634,756.497335564,234.145366941,856.976848881,149.746397502,721.882882541,60.0224565993,359.009745842,596.092141457,269.784091775,553.5237773,759.555259538,771.573300515,230.996905679,828.826738875,14.7660190492,923.014993849,784.836197044,975.766728719,560.323250628,149.880190132,151.143743308,890.833899354,744.167582985,590.888130041,872.493711955,137.732464967,285.066041981,696.622113417,886.66916145,13.6057019377,245.488451889,364.835144013,72.6028249823,454.059668168,545.159439103,999
910.436734684,357.51758851,223.814029694,624.788948694,716.856181907,582.347416928,246.151598417,879.88518246,303.28419418,534.780915444,757.771674887,237.509041115,664.474013154,40.4203610131,713.300933671,833.971476016,549.556613812,637.639426017,369.526028449,864.71209154,951.519857538,458.812980125,305.009760079,442.540606146,572.567028291,480.095220609,674.752592578,855.491902871,228.072222582,81.7486670247,125.288506069,483.092516356,364.935972303,964.94700648,954.47421372,769.233563052,632.853433664,239.339646825,327.241201585,863.318453224,745.910038872,781.52190502,850.073979738,221.470913802,738.695718998,51.9307060801,363.336296419,950.7099592,737.772581484,32.2379661685,34.4389588418,844.301522041,219.338212847,835.671559198,23.626983779,186.63434356,672.359913664,984.746683557,538.732039155,159.987386423,134.871690786,214.497066301,19.9968562599,156.587649932,871.501692178,424.289197421,268.44680437,25.366911903,599.783713639,972.038563992,257.690681537,344.364472789,757.903853208,453.214645842,555.449518942,999
931.327032672,364.014448829,223.021009645,642.693097834,32.2275275172,559.153905847,662.022723094,894.80404427,603.766136436,478.968032569,606.656488081,245.589021157,658.207058476,251.213610304,784.654736356,848.370652261,554.596543816,737.25042726,883.924434574,855.414139816,596.646046207,772.924772908,398.329027263,441.343852746,550.283578356,470.221053268,672.347914702,320.162016597,218.618243739,77.5578878389,147.615861806,849.722361846,290.872943652,952.299448551,323.406512922,753.506240951,339.057474158,244.787455054,388.025276863,878.791426915,766.952887035,242.820936053,854.865585904,555.191647859,749.279533239,61.6678316974,368.798186859,244.744509247,684.144037969,556.497452894,520.422860447,961.089379055,223.021297914,847.04332543,26.8884353696,744.399293534,354.005101403,946.84764455,544.381374222,138.521953518,143.790570172,7.76027097033,747.08129714,270.818145258,872.519185363,814.162082195,262.594950506,574.119876132,188.311410479,802.913089954,274.101541508,358.406553364,566.982919634,458.671948183,556.880677134,999
935.65940205,368.966994249,215.566922189,640.766064659,822.441552829,545.988430745,379.140190602,911.164948075,409.311844819,41.0932422888,377.270924381,227.251069777,656.755465327,134.043095512,870.360102286,834.949382074,540.562892578,322.234157748,992.714827028,858.108777453,927.1742215,810.902033381,350.224261479,445.251396057,577.871101421,461.89442633,681.404297565,395.662288418,220.020337633,83.0201085124,153.406353186,298.070450397,858.631178546,973.263153626,846.243201075,753.973064971,713.106127704,260.416161407,850.774629765,867.421277085,770.046280575,827.144647208,851.099552085,517.385283391,720.258927072,65.7340746861,374.143921223,451.799105015,431.353742079,242.519818885,629.013268751,186.301315008,216.177685248,830.985882554,47.7809550356,831.058992564,278.940772545,949.505848112,558.938649414,163.208376073,153.205996239,771.709042921,472.0422419,869.442669761,875.393264442,140.8628904,286.22224881,910.181954632,434.10150786,575.57788766,255.88087347,363.600715873,44.4223782485,440.643522881,550.799702995,999
926.665338506,373.804092538,207.638727277,626.681412965,639.049137852,574.482300795,703.586495542,817.257413308,1.06783185012,627.204776482,742.560119945,245.383216385,656.45386014,862.920871386,998.461798694,833.86891382,547.798008439,748.902959943,45.6930472018,845.668113963,891.551740388,512.158627913,950.274183005,437.981517889,563.317696682,478.391443323,661.147334977,28.0785055704,225.371888535,83.2946791641,142.040462925,454.973487845,92.7301758029,960.327578412,539.728668556,179.817454709,959.515374107,235.329773684,242.165688913,870.179529334,757.202615719,155.689042717,846.016692352,761.157992543,734.434596737,59.1400338558,373.314849125,400.114555734,483.309766658,6.38821138244,551.293262593,94.2817494661,208.179709907,828.752846039,57.1540323646,65.8599259253,540.69837225,948.375497732,551.397053371,161.85056842,147.574827723,295.379645065,173.041085212,8.66104555838,866.644947473,350.559067697,276.370334103,362.501049607,243.181355947,686.82358185,261.631524285,339.224279854,28.4230473686,437.102979725,550.980209378,999
928.649506744,359.16898845,228.269401991,627.771377508,422.736891761,558.438884884,91.4651394788,224.759188559,244.181976807,765.759953988,193.122906969,223.567914243,670.520000764,745.79067244,637.0484399,831.043027632,553.211330022,464.000892129,405.097028297,837.415345349,940.114387346,17.070631695,823.805893597,456.863530786,558.036171927,462.003730068,660.274753808,717.044802308,215.696261806,68.1643762697,154.573024349,182.28259534,142.097098301,966.847657139,846.940224885,642.947165955,573.742807341,238.738040511,397.161749468,860.199911621,771.811495729,357.291233267,855.284440217,821.929174805,730.732525161,72.7048089298,373.929799002,566.842455698,704.011161761,328.389213722,799.215282435,648.003994254,224.131075756,832.457477423,38.8153459946,120.608391915,998.813305196,946.008255097,541.077182049,149.435224684,130.390955353,519.842544552,521.141419324,583.647045516,858.143578646,109.618684772,274.187578811,10.1381513977,682.584034263,17.6167635432,258.17529526,344.911516725,1.24303352652,444.770759448,575.780287216,999
911.827397201,362.556207893,226.154629632,623.583586343,584.74688755,565.70958052,305.653267024,795.391933118,700.973370677,426.658993885,590.364376847,226.852212956,662.907139998,235.770135864,678.465562894,847.936360426,542.410842545,500.255212781,469.266348167,848.391895772,6.322412414,295.056377473,456.803145202,438.911525502,553.326004458,462.702193965,666.692221384,354.887880499,223.034500544,66.9528917397,149.766875042,822.862590577,231.941289566,955.265902582,66.7772376034,148.678888904,663.420920638,247.57104136,123.45998024,872.902786551,763.455448338,610.707858305,842.029168982,41.4773899217,735.466109533,70.6591252107,375.206466523,699.781189929,291.184029045,910.496276907,155.163649418,993.644434309,224.093516269,842.152771755,48.2898155177,207.635090601,825.932729633,962.086788197,548.392379172,149.524236773,137.396846819,951.06974544,595.14496948,228.970772398,868.006197644,549.944575353,271.63712598,253.563070924,80.8586026002,574.451804188,264.59147769,358.436623182,576.13979539,434.775189606,556.756099758,999
936.761457087,350.168063869,246.304055791,621.60196866,422.456343001,555.421701899,649.252108814,321.96832419,94.0254157097,107.509935592,933.695158268,259.046156148,667.006468694,860.737517931,222.526367313,852.219720483,540.777502571,28.0713984559,52.4511122825,882.578427509,262.346619821,527.139005561,654.395996894,447.193217423,565.727964976,469.240775808,672.931925259,999.051923196,271.885450302,76.0744526554,142.430000658,661.835570233,944.802033475,964.077627763,459.562989359,799.112301708,809.835014136,272.644984004,61.0604911946,872.131006305,752.526702188,911.488625393,867.047681057,911.85896606,761.665321271,36.8150625004,366.752312428,335.762420506,215.597933887,903.736662204,28.1987325476,786.74569916,233.693924577,826.841024389,43.1448210258,920.948608099,810.948669609,955.648422027,571.732093025,182.551439085,138.26861948,479.711305753,780.92753429,106.13882824,861.411426601,980.691759451,265.134220123,700.491887629,5.4056811534,315.171024181,263.258027182,374.626155375,880.748681505,450.183748259,581.479848279,999
