@relation db_C10D50
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute class {999}
@data
992.413347757,246.712884355,967.160067494,741.87381252,328.720225471,178.118475313,177.312162393,247.62541787,41.5247496371,476.517675157,828.463866009,25.3013494035,213.262338566,633.961670209,232.778745605,80.4889169734,434.001496934,479.799530263,66.439511878,358.075433754,666.164614811,541.09299533,740.876765161,330.978377297,957.219274459,997.286949662,454.621536109,435.106914744,455.198365053,544.966691222,908.511189686,463.169295383,660.480313441,865.29641989,968.425096133,59.9837106509,656.534832757,961.489406842,308.884981699,409.509110503,140.708600868,725.011132037,796.046837934,911.195570795,512.026818449,863.57741682,422.124429382,332.506671718,37.9505492846,747.093180083,999
639.082628301,242.121490519,953.600990008,746.705206485,314.396008124,733.718144476,164.19570847,263.971205185,51.7056153697,451.01290088,852.753712796,43.1066970323,220.993286147,646.734577134,240.567798886,207.120780778,438.850169829,213.565807577,28.1953585331,337.814840492,661.930681688,633.589792705,753.948303515,348.20970029,946.072562792,780.267385926,452.549081151,447.279356036,461.759282458,548.362799525,914.315874784,437.985639362,664.691719046,883.077260529,955.693113373,51.0931343945,662.689970186,943.553916881,318.818522334,441.005770694,144.351278973,726.026231618,432.348694685,204.931334367,538.713659595,858.546025394,454.249785797,366.298342029,32.6689006889,752.989044832,999
919.366045555,246.183655341,948.185723551,745.26810166,322.082225461,143.406509327,173.654984621,253.987545267,48.6295246563,447.519301675,849.053955359,44.6767386177,210.39743094,649.239365024,233.797465174,375.533309454,459.883393204,794.316384518,51.3966798038,447.185387301,676.715612457,85.0240671194,747.517297981,329.864814588,947.433425382,6.48047848126,468.21953953,436.827402142,450.078324408,552.44600165,919.533136382,451.333772485,648.408507413,622.323409079,966.19731206,37.3529112344,661.298529739,937.370302128,327.996423956,413.757688037,154.977745702,724.015276021,594.894201069,801.528069013,514.213521488,855.726735264,443.614140806,343.381883527,36.9491079482,745.988859118,999
496.595764318,248.550395984,963.071712118,746.669354056,333.55502358,7.53393883719,184.441605516,254.56648835,52.8261002215,456.141305211,838.036407718,53.3149425498,205.200720344,649.466422633,240.932286429,140.129576731,450.737801675,627.704178131,50.9004002916,277.80178778,673.089365594,901.308377513,740.782743298,332.156076437,945.837412131,122.223247501,483.621487305,433.744890649,439.424866771,535.68028914,922.417992161,461.784798715,646.340642078,192.746161681,964.830335876,38.3631132932,648.409266454,952.418740905,341.764218883,418.845338713,141.271761679,725.156143329,851.246296297,239.245577583,512.920876457,857.212119226,439.105294371,343.205629604,27.825644956,757.589820311,999
650.473767062,232.446865204,945.968772281,768.427027357,310.789789191,600.626542569,163.985921169,237.732660857,59.5502302505,435.367663894,848.143762888,27.5323080896,209.009742159,652.932248428,248.173710716,971.382594483,458.324073394,757.430159282,58.1771406723,124.493456192,662.086978156,794.057470026,743.929624521,327.663192914,951.393473882,575.024464038,469.388730035,458.641052853,453.416769756,536.09034661,925.201922692,448.235819956,664.75666638,290.358449369,947.797685094,45.708496723,674.470205803,956.377271881,324.348563969,444.980798796,142.509136912,736.087925021,383.089444477,611.442837113,525.359403993,868.6835303,426.005338454,330.396944517,21.916790017,758.473601554,999
649.40869816,243.738297795,945.389242162,756.700344052,318.372363694,706.182097582,164.466060038,242.187291749,50.9140918797,429.07450641,847.636634726,36.8507566382,210.480911032,652.943071656,246.498937361,100.736570834,448.879654852,257.575033287,64.5246812332,539.614923973,661.349920971,925.773143315,748.440674729,335.61856203,943.128410446,746.92189555,467.375300239,459.571416903,470.990739964,544.998315418,927.508651517,442.383763793,654.188691598,673.446335103,941.833762193,45.0062968024,680.41465981,941.734001761,326.788577777,437.714511484,159.41043258,727.093701651,722.489550813,136.208791716,540.745579157,868.778560319,434.572692018,344.615044339,23.7436286502,760.46201324,999
165.086914943,252.171226205,982.031668768,731.622486227,334.047286016,94.8560620632,156.431574452,243.226631948,48.954287701,452.045386946,823.017982099,25.7582373945,207.997238839,648.950934729,239.998495093,448.913372391,446.769193712,821.829793742,66.4269787233,900.952707827,665.535594645,711.830577916,766.695755504,346.875818912,947.00699799,640.644219627,457.72913026,438.477685596,446.511885454,540.555532236,913.790805835,478.390757062,660.407486683,961.833269936,962.986802844,63.1451014748,655.826852569,950.19855819,326.994268402,411.658171114,153.69892558,726.274174669,646.512551164,406.351740183,504.426588018,873.116592571,428.969006946,335.748149791,34.6098226147,750.741315389,999
42.9699139758,253.767927253,928.068147452,722.249240451,349.140573812,384.585684364,160.392545962,257.597723442,40.8828290169,444.654710782,836.962201473,48.4513736184,231.768905226,673.348029666,249.045037142,592.20839929,444.168738547,42.9227587639,62.1526450112,132.646912307,678.11530447,795.703153597,748.093704666,323.314478483,926.072477092,321.15200281,445.400618943,462.029463986,470.623558664,546.48231104,953.194921739,422.129645109,641.925654052,187.473562113,941.136088791,54.7550556596,658.005614156,966.856217549,338.758972418,435.612902097,131.013219956,765.332636074,667.051468457,528.950571561,526.766113213,857.467315544,452.267628393,340.180327012,30.4133377282,762.739289952,999
406.741334585,266.303314528,937.57697965,722.561410985,343.610528589,454.362128582,135.777253089,256.79630396,67.8202689447,458.725285573,824.579999061,42.767602322,231.372896525,655.165962178,255.549448037,910.726747611,444.218044466,808.217197446,64.4764989467,638.531964344,679.866590556,851.057585499,756.830501273,338.488840266,919.387895013,130.41899811,444.734730848,440.251662754,453.091255701,546.134872782,937.740318442,456.519136515,647.213051391,511.792253903,938.190011175,55.183555111,677.569745168,955.900175502,345.593771197,445.974598647,131.212801061,761.937356128,79.2464863008,598.747351806,519.631639107,869.536557883,479.181866185,339.027197316,12.4868511281,741.640444024,999
821.667891465,272.503541133,933.192408673,740.259641961,351.998780205,728.33337887,128.390067228,260.577631416,67.7451316285,444.7361575,836.502737674,40.7081966139,237.110227807,666.725218021,234.052766423,357.973781164,444.645837143,266.73303534,56.4881519395,701.115182977,671.289128162,95.0285453571,778.167118476,324.853058641,935.36745316,826.254450738,443.4253622,441.358775519,449.662178134,554.877674395,935.719494084,418.818061764,643.179515475,241.777510649,947.519100633,49.9103818905,651.710719703,967.545259332,333.831463668,433.839903044,144.262599323,756.60590811,643.469886838,73.6776896752,517.380464448,867.822006499,478.434064102,338.639800409,29.3330098218,759.427806176,999
777.959761819,256.190936607,921.858243643,770.905969121,350.315491395,881.016961745,131.712275715,249.459598757,72.9713028756,429.005435617,844.022280497,17.8982128636,244.178134562,653.229232183,230.988668135,59.634055191,450.056296548,754.615266002,55.2561960974,676.692072664,667.684088228,940.843115956,750.74469069,340.78175558,948.097902844,867.629624887,468.651249178,437.22474475,460.213592469,566.785754094,961.841487056,464.848663251,646.531147801,658.918675066,952.157151713,65.1983203656,628.945019385,940.402199026,349.712885571,448.603659128,150.463893482,741.612792488,342.504601044,695.007144841,549.597013258,885.511648917,479.911539407,365.406405966,50.8005690315,760.869840549,999
639.807103447,259.263957447,934.159159342,767.921352738,367.480754319,474.66518748,144.706541647,249.535645807,44.6300324855,457.447498083,839.831765838,25.7039952983,251.066903272,632.303743923,234.591071995,380.004426916,477.284851913,877.435320086,57.9799017305,390.205746457,678.619617538,955.694059957,750.207988034,348.934735872,944.386987146,811.765836321,453.438970731,437.856375134,461.465281732,570.39112661,960.927953587,452.898034562,632.984664637,486.234029412,947.345452655,46.3703806418,644.490029969,947.295092164,353.31561866,431.913268177,136.092271292,757.244623985,261.356269053,385.722487189,531.685767831,882.254657129,480.465359323,348.601645621,47.3028005077,767.863852639,999
66.2118423804,254.600408921,925.922003471,745.505313644,353.159642489,754.778008773,156.417370824,265.104770549,72.7673529301,430.290226048,842.406921246,20.1610040742,253.543476762,633.484898338,212.666246187,516.394754007,454.438016097,518.469125487,34.4006736106,743.338257468,653.676404963,477.785382874,748.463396893,331.562719054,947.814473806,47.0857730972,461.474229138,434.686649886,468.598968543,575.833596644,959.118798081,474.311050262,638.744099872,136.702439575,937.892961304,63.4508361575,626.553857076,948.568416983,364.233314498,435.494417736,150.784185266,734.594141579,81.0454974553,565.646768646,531.922271219,868.529322364,481.347895157,363.466505462,48.7885992335,751.566947837,999
740.116356724,255.059393096,938.209860482,763.033619547,376.541045739,695.544335307,159.799398676,237.082866844,44.0990313021,446.515925945,841.848032065,42.8309521324,261.561668817,652.910978234,215.520715499,960.117593899,484.693770903,605.487099934,23.0799952196,965.850757776,648.006282572,785.349657689,739.012640496,346.385271257,911.888354079,677.295862053,439.640963669,469.539015233,470.488835588,580.165570241,937.062527127,469.429874161,664.411803263,238.943007668,935.121914383,37.5489559728,646.699536109,968.967597168,361.103520305,420.155707491,148.661795009,762.783333594,511.443766767,104.60907265,522.551467737,867.900618746,456.051562078,349.851215248,31.6187948932,759.500918201,999
791.773238278,259.408847389,939.521654714,745.96797689,341.26952224,559.023060498,141.980622707,230.634792929,36.4373877053,451.917277279,842.797028414,53.1915277614,255.828900867,634.22505705,219.705749311,240.916017438,449.466714382,234.7845046,49.6673169063,809.183362412,622.834900312,507.36630059,762.31660792,335.973790824,936.309792205,938.421998784,433.527770276,460.696236652,469.383523327,566.13408327,957.276781858,475.344794223,659.29531284,411.446114726,932.900969547,29.3194532107,634.81354319,961.887295817,356.666776231,439.855592746,139.572486451,751.027266196,658.595016352,962.15199761,530.445108535,878.626856584,448.532353686,337.60949113,55.0559186069,754.692735491,999
721.099073262,249.66255526,933.45836716,758.367235284,342.894701636,27.256074475,127.042870286,245.496871387,56.4285258849,471.473193182,853.777389273,49.5460176598,253.579818401,640.25804573,211.003696819,134.947758987,471.529052524,257.014811346,25.8253387068,643.983450613,630.484517877,902.444648038,758.325750395,344.602152631,939.479849987,997.358297549,446.657111137,443.468065117,484.967624288,561.463425019,948.577877006,474.524037652,665.646467625,334.856956831,927.253876773,29.0037967679,636.57361126,956.135750837,368.135459344,434.205627647,141.028588099,751.054563783,372.475994388,109.434505678,527.535192419,863.717148335,449.416993168,333.549886151,42.8463328494,753.347792924,999
884.592911196,249.941664489,925.481462414,744.110330796,384.428564706,233.794123249,134.04134518,245.018572065,54.1597762313,439.456695935,844.227147441,38.8862257503,244.036602778,654.235614112,228.565996987,999.010062206,473.611195216,788.237828859,45.6162904493,695.448192147,666.570702179,187.853390359,743.314526386,363.02169947,921.268604266,85.0652050776,439.145546164,459.373321781,480.478588388,586.838875812,936.153748925,464.750134027,674.006644208,569.828763167,935.234082421,18.2839217588,646.128070114,950.440805123,351.376408684,435.132001891,139.278690151,743.173554772,222.288823661,342.520617633,533.982637899,849.782529769,467.420905442,339.914396399,33.5329736193,755.237110626,999
53.4109395691,246.05946683,941.529302843,746.173817897,344.706634167,147.756942626,132.183561023,255.370915202,62.0968889474,446.637507615,851.241538222,68.930504895,244.65318064,631.727197942,232.416403433,730.937177051,437.868327643,922.592930591,59.3140148976,873.246879986,649.177222028,452.869906641,759.439361345,323.210884835,936.787385819,803.017278064,439.019762229,453.140857653,454.154720953,538.595867578,945.295456019,443.772778018,674.490074276,372.869389542,946.922961035,40.9982300532,666.541485453,960.692076148,327.573862327,436.12853738,156.27790188,741.786607558,847.529387881,786.434790595,531.217536658,874.536948144,465.355431608,367.330015091,25.5696935926,768.755294085,999
552.938233897,242.362491511,956.42075622,766.703596952,342.7339202,713.390648893,150.754942811,242.738442291,40.7449365409,465.001460249,851.1312755,62.2686014626,242.864268464,636.279568755,237.486239414,546.647947382,429.39684799,570.09773038,68.0487201566,130.088874265,657.255554071,712.814616162,741.401503353,335.346607022,950.243712491,373.6906816,454.72784924,448.184170269,442.383814248,560.303708953,941.785921699,420.26034429,659.088131027,423.375170461,958.364538977,37.1180116634,661.969479848,944.927246705,356.778466567,443.774296327,134.342198085,738.054999078,982.2735983,133.190135839,535.679814318,875.353920549,455.055179208,342.441359497,29.957814858,757.631087883,999
208.252803454,252.343902829,943.518285711,748.540177496,342.778029947,665.710761122,171.389320374,258.682459072,30.0406965253,420.893067166,861.921313514,67.3934147032,245.495186255,642.924695796,244.465706476,549.467527594,451.873618068,768.738222673,50.0851510697,319.495855108,675.69840561,565.574320926,740.820479066,351.559349735,928.778799425,323.116975879,454.311197029,466.391386432,438.738838285,568.830165933,920.212680117,446.639117382,682.790836871,360.450188061,959.684260662,42.5824309069,661.34383628,971.948688004,319.063815178,446.033712487,142.397983601,706.292711765,204.396719284,225.602409121,527.64793266,855.135213931,465.305759296,359.039460725,24.6828219015,760.095224148,999
225.006708902,247.868229984,955.455276405,746.389193277,330.739828355,186.996679836,171.581325665,266.533158773,24.1003348402,429.290033321,868.977069297,63.2242051295,243.728716085,638.375183827,256.249531893,162.471100034,470.465751266,282.357662557,52.7037472408,740.635652784,656.445486579,574.961612902,733.621325823,345.797946425,925.437948993,773.67262048,447.75860676,453.742765407,454.343256772,546.11850302,933.03423946,441.891330235,678.456958512,351.368516009,948.733294194,37.188635946,644.854985295,960.915912517,338.691055897,429.900996121,136.222212851,704.774295722,431.945653721,229.400870466,534.067347387,856.303161993,467.011608151,366.350318641,29.1530190568,782.206487233,999
754.88170844,255.130131166,955.30597837,752.520081674,339.380541031,248.559991437,165.795529049,256.459464269,37.9535822944,437.386475687,849.192869607,72.3867145638,238.968232676,648.327261633,245.378981167,582.297110211,458.131590802,176.203948115,47.7023576378,914.925863728,680.227622117,818.825994116,744.099526606,351.8328136,934.08809282,132.080474235,447.868722473,449.898875608,456.344554921,572.424426659,938.893059079,453.571927771,669.657020114,683.438382427,950.293325689,57.651760482,658.19496206,961.118564742,326.952433147,443.646174157,142.103145127,731.437432337,925.548020294,923.099686299,537.751180972,873.224418364,476.14798886,345.008006257,24.7489697945,770.897295921,999
