@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {999}
@data
425.421955495,948.135668323,442.873129188,67.640248769,644.420815607,258.390430671,926.287380907,164.12228963,833.909135204,184.457481003,841.22976947,150.83829706,540.96021896,729.236872646,642.282071941,999
516.378491154,951.489396086,452.685815353,70.5111519199,638.784291701,282.862516216,950.426005673,712.670209664,851.432759547,185.21924631,813.86471772,154.585901181,542.2148808,169.950472955,644.616052136,999
747.904129809,946.681343223,446.336259101,53.4346636262,661.80098761,255.781951015,976.72467827,848.562264571,837.940424327,196.724205135,854.514123498,156.919286829,569.95664353,719.754584677,661.941613251,999
68.4034593038,959.197493017,431.911927936,53.595535611,673.753636613,251.91306613,955.909470226,614.161061999,838.170475395,189.295650169,843.666051282,154.781713369,571.421293993,706.448938859,666.211974338,999
792.008494162,952.616151247,443.124729651,55.1698411607,658.916653211,253.556921665,959.257235874,380.363499311,835.026556815,191.581915772,851.372913196,149.171122506,569.293624597,379.982798104,656.699116404,999
288.439430649,949.04039509,443.367087689,56.0138320787,656.81106189,254.177167001,965.222120586,360.641037139,846.092807141,185.439068559,857.189912769,146.200028746,570.538091052,767.594124915,666.541698877,999
602.210003671,959.427202941,435.898866469,71.799128506,664.480479016,268.506967072,964.22405803,444.57028412,863.367565138,201.076678038,841.016328815,133.826410709,560.835965578,319.368296228,657.42965899,999
402.715423113,959.083048704,444.983866918,52.4555777783,661.055733719,262.750163585,925.714574138,557.893703612,856.645280958,173.487430528,825.616675222,150.330061072,562.813061935,539.029933918,660.298249559,999
528.575850353,959.550307254,423.820780516,18.3405422295,658.078599421,267.713041858,983.696969084,697.396689768,836.996772963,188.391826006,823.004009979,152.238717958,573.044054404,832.863960094,652.172337438,999
489.046877392,943.440358334,447.818950623,92.4107946443,668.145191259,274.295104478,939.597498668,480.228844432,858.79192259,188.232348784,843.016366538,151.142843795,583.115927902,679.438748119,664.310930501,999
97.6208779795,944.220872979,451.842170963,72.5261455462,661.771381648,263.431679956,921.360121305,129.808354089,863.170892306,191.184538426,843.217090975,145.543560594,567.876392033,680.588047629,654.606881587,999
151.686779113,943.184464249,436.998719548,90.5056024595,680.046207286,272.770425667,927.198781315,746.486295656,846.293965495,183.74839887,839.03356941,154.385164326,567.049057445,781.685755684,651.861176877,999
328.081368014,965.771359104,442.392856077,41.1927355916,668.151493419,262.226629679,923.519654799,333.683843774,845.67527382,173.174896127,814.489485136,154.731128461,562.077693366,709.684143776,655.968770294,999
295.751219426,962.291991322,452.262729363,32.0652240145,657.140329938,273.875071215,932.41288796,433.768504087,848.728142126,180.17443958,799.696787203,156.40308619,569.430514171,155.284082456,658.800538913,999
478.549835296,952.227975899,451.563201207,49.8485951206,655.44753017,241.367107893,951.529124784,114.910846024,841.89587871,164.947666721,868.843850522,168.503539097,538.229220453,864.202488514,649.607655662,999
237.148385589,952.391864504,428.223042529,57.2616683571,639.870850668,257.636784585,956.477192147,189.974197158,863.438343497,158.562310517,838.283356966,159.555930339,549.642332274,925.856662485,633.412037842,999
953.594966379,945.168126376,454.645418804,67.5753500286,658.295332821,269.146460595,944.018267022,114.681713148,843.568371557,188.893486967,846.664209132,140.435180428,544.64918781,604.628463851,633.104678083,999
59.7247995261,955.859824379,457.833865912,66.8583569489,654.712846103,267.287634591,967.01495192,344.871362004,835.156152657,176.899547244,848.086628326,141.213840263,555.809294828,990.72195673,640.669792786,999
557.486385636,954.0124586,444.139688985,67.4333742994,643.246135504,284.284580095,939.80533058,620.213817763,839.336217418,177.560266007,826.234438031,140.522767268,548.662433165,947.383227082,656.694321219,999
639.564805824,950.905443128,441.230757131,74.2270544331,668.600099017,267.809520702,948.780307838,327.74644961,837.851889228,192.807043399,810.637999269,150.912196629,544.555205092,266.406602286,640.235425159,999
557.56821512,950.591893568,429.848986578,84.3023886352,666.968502553,259.056167529,971.650279999,506.113559864,847.314211187,193.470171132,851.818079553,152.835701769,551.740672136,781.612451265,651.59172955,999
460.608108783,962.412756193,450.274854169,47.4587269717,653.886785876,267.566769387,924.750258035,354.846909453,859.354637394,198.815106508,821.451174265,153.800130557,569.266372359,429.809316379,665.330751103,999
527.03837997,965.134923899,445.732576126,66.1631708171,650.341193367,251.960020932,939.673011614,868.393200213,849.966511198,192.556401238,836.40505017,150.587483566,561.03519725,196.880122238,646.201327162,999
189.978781381,970.004111453,445.682065692,70.6331192357,649.702097697,276.723353484,965.560247412,937.569359463,846.411131735,181.421837851,827.920014141,147.04149842,566.581372488,786.75748106,643.266703659,999
619.657251737,952.654422174,431.447085923,43.24937167,667.9218636,262.906837654,974.84114244,651.126782349,837.485074204,183.409517828,822.808940651,155.945129604,568.806496517,837.285495096,648.834959463,999
608.231633111,949.174781967,428.890072133,12.5767450159,661.501006799,264.836580402,974.289197386,424.484073046,851.133704744,182.122637267,821.301940022,142.295008361,557.430019649,645.144705387,665.674562162,999
215.493675136,953.182837537,446.470119683,53.8034340449,674.668501488,254.238642954,968.826915903,976.120284678,837.313782138,199.062650827,843.927887088,149.166336128,558.152775764,670.22696993,666.699639476,999
367.485132492,955.45327032,445.471956919,43.1190630236,659.285577253,265.209018503,971.051147317,494.373395136,837.193436889,179.755903498,821.38063885,148.317065353,550.672859128,600.823756453,668.400156323,999
755.39873622,961.593220828,441.081287603,64.6814185419,663.985928808,272.630662905,973.453397401,153.911017977,859.697996191,200.411396761,829.727386211,132.363521457,569.511629596,836.214823862,656.1186388,999
795.406912838,951.150098413,428.293034799,59.8817816107,673.129892095,266.977572175,923.486116465,880.66520543,854.582244245,175.995818462,830.232094092,148.641414058,554.896258036,429.470423938,668.696160676,999
210.534372691,973.009982445,439.625083408,80.9196274511,663.686633706,264.849989831,960.149863484,578.32792564,858.388223353,185.102429373,836.715086713,145.996263874,570.742744615,477.569751155,632.136447833,999
647.801736468,965.816458783,427.15101948,78.2604323914,652.774869573,273.465623091,948.89616987,329.730451605,846.504383114,185.699959921,838.819050674,145.35938859,576.018736357,459.130276456,632.897803233,999
707.996607951,959.418748748,444.735198514,77.6885232033,653.763099294,280.571231026,959.967504411,475.809197445,846.484705717,180.56540932,847.081532515,150.762614783,561.391268914,533.858110753,631.646471994,999
303.780017866,974.340913814,440.625438784,30.4414810162,653.516172669,278.267495909,992.71931254,720.548666621,838.647364829,185.360849746,829.381917532,149.837794755,563.592939799,659.827562219,652.331443895,999
991.952829311,964.662440804,449.676420772,49.6977645447,664.704355887,281.699586502,995.992238483,84.1096398799,848.776454547,184.326763486,857.840725945,157.321327137,566.967526814,436.673636465,653.001850382,999
463.7660436,961.914026406,443.596195692,46.3063194965,653.636105384,279.669505945,985.507526429,527.186987352,849.414219248,181.442780302,846.047474806,141.572192043,578.330810662,463.66271433,664.456532713,999
318.159513992,976.22697837,448.21741979,43.1046348498,664.717896693,278.441013656,982.855912771,123.722455537,841.676260755,186.181267195,844.334481295,153.771063237,564.406759861,903.883246285,651.89762316,999
905.859304375,966.133024392,441.049152568,38.6203376159,649.167132323,273.709967212,987.78502746,454.598033928,851.033889376,174.477163746,852.288400675,133.209593044,580.126996691,362.059922713,658.782547378,999
456.7647139,953.861627201,448.767772697,62.7531942883,640.549271082,234.870303133,957.214084447,757.466159135,845.207260227,154.130752788,859.162897435,167.486300475,523.935577863,929.942255675,638.344781543,999
993.114399292,953.312126569,425.32263612,63.8950862683,630.3393797,247.404109871,955.410802433,735.601433055,852.259920298,149.002398234,842.597253079,152.037352391,546.888448914,667.636768881,632.657145511,999
324.618453308,953.040265511,462.116815833,70.4804540909,658.852559595,280.261191604,938.706019719,903.592142737,828.715627104,187.850135371,810.04271502,158.388945642,548.90452828,606.663788008,632.995287278,999
799.583416435,966.624431982,457.38881248,70.8387582839,661.723570047,272.240188061,954.719852345,567.547453897,841.725218824,190.692406631,840.266611932,138.3218782,557.83831264,354.053861018,640.517889161,999
144.235514027,954.014336989,451.415199004,57.6623542438,644.528956437,265.136115691,929.319364666,812.722311144,842.418451335,186.140422299,833.749783713,141.082013496,545.180114575,212.965100021,636.877080429,999
757.762960277,946.770271578,453.319939768,53.8546019594,660.712998216,258.603505868,967.692489168,204.944789247,834.484510291,176.178283926,844.399570944,149.619686683,545.233832712,612.286801132,657.459209266,999
376.837161153,957.23812095,438.900691086,69.6212072699,649.931688603,275.067519652,933.903619362,661.594709282,838.433320226,182.559812626,826.566442391,150.453732121,527.774681235,666.461819565,638.336472458,999
649.078773261,978.33759183,442.222501808,43.9547010751,658.301666455,276.014512543,979.984619302,351.949097041,846.342807664,177.960522599,842.502057073,138.836683732,570.68307323,41.1994356918,648.782718693,999
558.056853918,969.414200343,438.575610997,59.4511207218,659.311595457,249.958538559,991.208046832,619.564947365,853.873982525,184.33968674,842.691372138,147.047201159,563.124159366,144.803681522,658.398502069,999
948.730160451,966.409798012,437.842233566,47.9982811209,650.071193925,256.612927907,940.77366948,654.330372525,833.610453932,143.875792562,838.562745624,159.720287433,556.931043362,84.4623256486,653.666465973,999
499.218243064,951.431721921,451.880058139,53.1126497934,644.289971671,260.756547057,948.76073547,445.7226294,841.795374721,139.859881213,855.317190234,159.173322056,553.393957648,743.738517319,641.021682436,999
76.8895621459,958.72517001,436.767951497,50.6931734361,655.903401555,245.800021249,957.559556654,974.538616692,834.837820045,148.172301037,847.323796173,171.063142024,562.731239701,360.485700516,647.301973251,999
517.126178931,949.598847244,453.823799188,59.7766060145,667.287213971,253.806471725,953.222880159,256.760986925,857.051610634,181.968490287,857.145815576,144.461003711,550.894495606,390.376691462,639.014425015,999
219.676081723,958.264641972,451.208185868,65.9522390793,655.345845337,264.317020986,941.672014263,566.600073312,850.70922579,196.024875975,827.317722593,161.39327489,552.518175642,760.86305651,649.355921022,999
47.6044439416,959.092629437,437.03546445,16.0412513608,654.054353985,262.956670983,996.106187873,838.630968253,839.502857323,196.280057716,814.484507132,152.197203235,558.393049645,962.00819664,661.014909926,999
15.6064393381,956.648212002,440.022754399,19.8281807493,664.118207424,253.995119288,975.059516657,321.452564521,841.296021064,193.31224856,844.114883535,139.305108051,560.572412888,855.69069263,669.105535195,999
739.010919509,949.466097582,437.456907049,26.8227745944,657.780505345,250.985439229,994.089691869,29.4979063289,837.457892415,195.660081132,823.223924374,149.887000002,556.545179965,192.589870189,670.538235346,999
104.517255267,946.619133737,431.554884009,50.3182586917,673.824188997,262.487528804,960.806052471,974.328721178,847.597623974,187.399182965,853.117496228,161.912584373,557.730736335,830.024851394,663.562740568,999
944.788493451,960.769280743,427.361946346,94.1433624707,657.672243284,263.919907452,947.241237384,996.565429556,858.813909881,197.568829646,835.909127271,140.1831548,565.259645204,340.839591981,654.865856403,999
97.6174826863,956.591911852,434.233471035,55.8575875774,673.963751362,255.741787397,918.9071207,912.835601251,841.403213266,174.609046751,831.224542275,136.613385524,562.82566927,348.079897536,673.125609025,999
373.025688087,960.994507728,446.739478131,41.6524915285,675.736665323,267.386005223,915.296621285,394.470644859,853.572643365,172.520792344,843.928124544,142.035190515,552.204308713,281.050494721,670.053200196,999
771.931216158,952.218567035,438.616316902,34.7867492121,670.92612119,273.113962007,977.083538725,573.671313571,836.3866357,177.775131449,820.622368104,150.418507935,565.374043298,972.456897084,652.47354021,999
382.812723068,952.499413559,433.283374635,82.4625962156,668.416175783,264.621594432,934.557546245,859.282172435,847.662711864,179.234795481,848.761229697,147.706956034,576.292587243,258.91164578,649.823023842,999
120.503553324,952.039596103,441.6931599,41.6633872635,655.568824017,268.456800618,913.465765519,942.923966081,846.952951451,172.938036219,800.919949991,155.076069301,560.856590047,167.613222569,670.05844114,999
943.983904944,968.769894433,442.285967093,57.5472527264,624.570000836,258.167343619,953.728855987,530.545412358,838.263123296,141.199214869,833.792541671,150.080441889,530.990564764,736.354230787,636.814797943,999
663.419563282,947.707069642,442.85039665,63.3841445965,653.695364346,259.443321647,942.572517123,635.962103972,860.775260748,197.4290066,850.008890179,155.983855119,557.632097492,504.471123205,667.22325936,999
739.39645957,948.534680891,440.613135243,56.0268180753,650.666671205,280.53509084,975.671050124,917.277875816,862.049853514,187.219402886,832.914888923,146.039716093,577.803923647,226.72053319,669.440251359,999
0.0,950.0,450.0,0.0,650.0,250.0,0.0,0.0,850.0,150.0,0.0,150.0,550.0,0.0,650.0,999
